"ID","X","Y","Elevation","Distance (Segment)","Distance (Total)","Distance 3D (Segment)","Distance 3D (Total)","Slope (Degrees)","Slope (Percent)","Segment Index"
1,21.8923797607,-18.4186801910,993.04,0,0,0,0,-,-,1
2,21.8830423016,-18.4172022131,993.154,1000,1000,1000,1000,0.0,0.0%,2
3,21.8848061812,-18.4100131982,993.054,817.25,1817.2,817.25,1817.2,0.0,0.0%,2
4,21.8823240873,-18.4030427578,993.556,814.88,2632.1,814.88,2632.1,0.0,0.1%,4
5,21.8734342139,-18.4007035974,994,974.36,3606.5,974.36,3606.5,0.0,0.0%,5
6,21.8690554926,-18.3930980139,993.095,960.59,4567.1,960.59,4567.1,0.1,0.1%,6
7,21.8664038535,-18.3844252616,993.205,1000,5567.1,1000,5567.1,0.0,0.0%,6
8,21.8684495764,-18.3757811817,994,980.89,6548,980.89,6548,0.0,0.1%,7
9,21.8689369904,-18.3670092574,994.505,972.28,7520.2,972.28,7520.2,0.0,0.1%,8
10,21.8608821904,-18.3634150550,994.438,939.64,8459.9,939.64,8459.9,0.0,0.0%,10
11,21.8517576861,-18.3617657577,994.466,981.46,9441.4,981.46,9441.4,0.0,0.0%,11
12,21.8447054226,-18.3557425374,994.319,1000,10441.3,1000,10441.4,0.0,0.0%,11
13,21.8408759133,-18.3477355990,995,974.3,11415.6,974.3,11415.6,0.0,0.1%,12
14,21.8429531690,-18.3394927402,995,938.4,12354,938.4,12354,0.0,0.0%,14
15,21.8415849567,-18.3317398749,995,870.22,13224.3,870.22,13224.3,0.0,0.0%,15
16,21.8363492694,-18.3242150283,994.944,1000,14224.3,1000,14224.3,0.0,0.0%,15
17,21.8316434169,-18.3164126145,995,996.64,15220.9,996.64,15220.9,0.0,0.0%,16
18,21.8298168117,-18.3078064625,995.009,971.94,16192.8,971.94,16192.8,0.0,0.0%,17
19,21.8303813074,-18.2987878277,995.522,1000,17192.8,1000,17192.8,0.0,0.1%,17
20,21.8253021663,-18.2922108648,995.399,904.6,18097.4,904.6,18097.4,0.0,0.0%,19
21,21.8161923929,-18.2920412402,995.008,963.35,19060.8,963.35,19060.8,0.0,0.0%,20
22,21.8101111565,-18.2851217911,995.378,999.99,20060.8,999.99,20060.8,0.0,0.0%,20
23,21.8040299200,-18.2782023420,995.221,1000,21060.8,1000,21060.8,0.0,0.0%,20
24,21.7963161203,-18.2745829210,996.023,908.72,21969.5,908.72,21969.5,0.1,0.1%,21
25,21.7875926291,-18.2776083360,995.376,981.31,22950.8,981.32,22950.8,0.0,0.1%,23
26,21.7853277934,-18.2711326102,995.828,755.71,23706.5,755.71,23706.5,0.0,0.1%,23
27,21.7872743693,-18.2623062283,996.335,998.38,24704.9,998.38,24704.9,0.0,0.1%,24
28,21.7884469532,-18.2534599592,996.492,986.96,25691.9,986.96,25691.9,0.0,0.0%,29
29,21.7861985420,-18.2448697058,996.363,980.08,26671.9,980.08,26672,0.0,0.0%,30
30,21.7789086066,-18.2433237422,996.464,789.73,27461.7,789.73,27461.7,0.0,0.0%,31
31,21.7709347483,-18.2409646439,996.301,882.81,28344.5,882.81,28344.5,0.0,0.0%,33
32,21.7644935954,-18.2343911930,996.719,996.71,29341.2,996.71,29341.2,0.0,0.0%,34
33,21.7593479097,-18.2268116301,996.294,1000,30341.2,1000,30341.2,0.0,0.0%,35
34,21.7620359072,-18.2182612938,996.401,988.16,31329.4,988.16,31329.4,0.0,0.0%,37
35,21.7615259991,-18.2096693650,996.419,952.51,32281.9,952.51,32281.9,0.0,0.0%,38
36,21.7586220243,-18.2010713666,997,1000,33281.9,1000,33281.9,0.0,0.1%,38
37,21.7532381086,-18.1936885809,997.012,996.05,34277.9,996.05,34277.9,0.0,0.0%,39
38,21.7476296211,-18.1864158392,997.329,1000,35277.9,1000,35277.9,0.0,0.0%,39
39,21.7407585053,-18.1803887170,997.274,986.63,36264.6,986.63,36264.6,0.0,0.0%,40
40,21.7329778558,-18.1752588763,998,1000,37264.6,1000,37264.6,0.0,0.1%,40
41,21.7254943534,-18.1697564415,998.778,998.9,38263.5,998.9,38263.5,0.0,0.1%,41
42,21.7192903302,-18.1631933667,998.349,979.06,39242.5,979.06,39242.5,0.0,0.0%,42
43,21.7153465965,-18.1549826959,998.478,1000,40242.5,1000,40242.5,0.0,0.0%,42
44,21.7083273935,-18.1509808441,998.54,864.77,41107.3,864.77,41107.3,0.0,0.0%,43
45,21.6989065593,-18.1502656556,999.032,1000,42107.3,1000,42107.3,0.0,0.0%,43
46,21.6895469828,-18.1490400900,999.03,999.63,43106.9,999.63,43106.9,0.0,0.0%,44
47,21.6857425818,-18.1414632177,999.495,930.24,44037.2,930.25,44037.2,0.0,0.0%,46
48,21.6816874237,-18.1333025096,999.841,1000,45037.2,1000,45037.2,0.0,0.0%,46
49,21.6795469318,-18.1245756509,1000.058,992.11,46029.3,992.11,46029.3,0.0,0.0%,47
50,21.6745668565,-18.1171386834,1000.061,977.42,47006.7,977.42,47006.7,0.0,0.0%,48
51,21.6681518925,-18.1105539381,1000.164,996.05,48002.8,996.05,48002.8,0.0,0.0%,49
52,21.6609899021,-18.1046611276,1000.094,1000,49002.8,1000,49002.8,0.0,0.0%,49
53,21.6516574818,-18.1039690941,1000,990.73,49993.5,990.73,49993.5,0.0,0.0%,50
54,21.6427786123,-18.1014772424,1001.205,979.41,50972.9,979.41,50972.9,0.1,0.1%,51
55,21.6339516255,-18.0999484780,1001.06,949.49,51922.4,949.49,51922.4,0.0,0.0%,52
56,21.6245941449,-18.1011444835,1001.476,999.25,52921.6,999.25,52921.6,0.0,0.0%,54
57,21.6169800891,-18.1041432872,1000.247,871.57,53793.2,871.57,53793.2,0.1,0.1%,56
58,21.6086448790,-18.0999432493,1001.173,997.21,54790.4,997.21,54790.4,0.1,0.1%,57
59,21.6007401678,-18.1005591907,1001.158,839.45,55629.9,839.45,55629.9,0.0,0.0%,58
60,21.5934901388,-18.1061503233,1001.315,985.8,56615.7,985.8,56615.7,0.0,0.0%,59
61,21.5890480527,-18.1136441956,1002.944,953.41,57569.1,953.42,57569.1,0.1,0.2%,60
62,21.5827174542,-18.1202521337,1003.386,991.87,58560.9,991.87,58561,0.0,0.0%,61
63,21.5739880484,-18.1205538367,1005.788,924.46,59485.4,924.46,59485.4,0.1,0.3%,62
64,21.5664311508,-18.1161969101,1005.649,933.91,60419.3,933.91,60419.3,0.0,0.0%,64
65,21.5625245434,-18.1079705235,1006,999.99,61419.3,999.99,61419.3,0.0,0.0%,65
66,21.5585435016,-18.0999875781,1009.178,978.89,62398.2,978.9,62398.2,0.2,0.3%,67
67,21.5585156543,-18.0909526825,1008.362,1000,63398.2,1000,63398.2,0.0,0.1%,67
68,21.5500125359,-18.0909507180,1006.098,900.06,64298.3,900.06,64298.3,0.1,0.3%,70
69,21.5413087510,-18.0885414844,1007.628,959.12,65257.4,959.12,65257.4,0.1,0.2%,71
70,21.5332392879,-18.0855107949,1007.441,917.68,66175.1,917.68,66175.1,0.0,0.0%,72
71,21.5238419186,-18.0864357483,1010.067,1000,67175.1,1000,67175.1,0.2,0.3%,72
72,21.5145258014,-18.0850108048,1011.587,998.68,68173.7,998.68,68173.8,0.1,0.2%,74
73,21.5051449863,-18.0839441793,1012.814,999.99,69173.7,999.99,69173.8,0.1,0.1%,75
74,21.4993662710,-18.0773223643,1012.056,954.65,70128.4,954.65,70128.4,0.0,0.1%,77
75,21.4918539943,-18.0732206567,1014.098,915.71,71044.1,915.71,71044.1,0.1,0.2%,80
76,21.4824459185,-18.0735448937,1015.482,996.6,72040.7,996.6,72040.7,0.1,0.1%,81
77,21.4756791847,-18.0677098558,1016.177,964.49,73005.2,964.49,73005.2,0.0,0.1%,83
78,21.4665405902,-18.0662281019,1017.801,981.26,73986.4,981.26,73986.5,0.1,0.2%,85
79,21.4601205940,-18.0598223754,1018.49,982.15,74968.6,982.15,74968.6,0.0,0.1%,86
80,21.4543820747,-18.0526946262,1020.014,995.73,75964.3,995.73,75964.4,0.1,0.2%,87
81,21.4466281174,-18.0485722550,1020,939.22,76903.5,939.22,76903.6,0.0,0.0%,90
82,21.4408503881,-18.0414310508,1020.933,999.47,77903,999.47,77903.1,0.1,0.1%,92
83,21.4341248852,-18.0350938015,1022.11,999.54,78902.6,999.54,78902.6,0.1,0.1%,93
84,21.4290267813,-18.0282707115,1022.065,928.28,79830.8,928.28,79830.9,0.0,0.0%,94
85,21.4256472848,-18.0200858454,1020.558,974.03,80804.9,974.03,80804.9,0.1,0.2%,97
86,21.4177501775,-18.0151465752,1020.77,999.1,81804,999.1,81804,0.0,0.0%,99
87,21.4093666109,-18.0110075525,1020.834,999.02,82803,999.02,82803,0.0,0.0%,100
88,21.4005524127,-18.0077693657,1021.12,999.86,83802.8,999.86,83802.9,0.0,0.0%,101
89,21.3913177464,-18.0071595165,1023.007,980.28,84783.1,980.28,84783.2,0.1,0.2%,102
90,21.3820287722,-18.0087686410,1020.413,999.7,85782.8,999.7,85782.9,0.1,0.3%,103
91,21.3736848601,-18.0049436438,1022.448,979.81,86762.6,979.81,86762.7,0.1,0.2%,105
92,21.3735786353,-17.9966437463,1023.388,918.7,87681.3,918.71,87681.4,0.1,0.1%,108
93,21.3701061243,-17.9886056157,1025.995,962.68,88644,962.69,88644.1,0.2,0.3%,110
94,21.3631304436,-17.9827505287,1023.445,982.76,89626.8,982.76,89626.8,0.1,0.3%,111
95,21.3539115706,-17.9828283850,1024.873,976.46,90603.2,976.46,90603.3,0.1,0.1%,113
96,21.3447042915,-17.9847332419,1025.291,997.72,91601,997.72,91601,0.0,0.0%,114
97,21.3354760357,-17.9866399721,1024.919,999.92,92600.9,999.92,92600.9,0.0,0.0%,115
98,21.3260772925,-17.9869581940,1025.371,996.07,93596.9,996.07,93597,0.0,0.0%,116
99,21.3174411574,-17.9842272035,1027.479,963.33,94560.3,963.34,94560.3,0.1,0.2%,118
100,21.3112509327,-17.9775582539,1029.51,987.27,95547.5,987.27,95547.6,0.1,0.2%,119
101,21.3033386843,-17.9740249301,1028.027,924.81,96472.4,924.82,96472.4,0.1,0.2%,121
102,21.2943056253,-17.9715295638,1029.644,995.86,97468.2,995.86,97468.3,0.1,0.2%,123
103,21.2859088907,-17.9674153649,1028.837,999.2,98467.4,999.2,98467.5,0.0,0.1%,124
104,21.2774322786,-17.9634461695,1028.845,999.6,99467,999.6,99467.1,0.0,0.0%,125
105,21.2686450468,-17.9636784965,1028.519,931.16,100398.2,931.16,100398.2,0.0,0.0%,127
106,21.2597809450,-17.9607684283,1029.58,992.66,101390.8,992.66,101390.9,0.1,0.1%,128
107,21.2511746176,-17.9572422749,1028.65,991.69,102382.5,991.69,102382.6,0.1,0.1%,129
108,21.2430608717,-17.9526280449,1029.287,999.78,103382.3,999.78,103382.4,0.0,0.1%,130
109,21.2353272803,-17.9474784937,1030.138,998.01,104380.3,998.01,104380.4,0.0,0.1%,132
110,21.2303988958,-17.9398044945,1031,997,105377.3,997,105377.4,0.0,0.1%,134
111,21.2248554386,-17.9325301961,1031.392,996.56,106373.9,996.56,106373.9,0.0,0.0%,136
112,21.2172720873,-17.9273603675,1032.425,986.36,107360.2,986.36,107360.3,0.1,0.1%,138
113,21.2083511959,-17.9271344175,1031,945.48,108305.7,945.49,108305.8,0.1,0.2%,140
114,21.1997981574,-17.9309244426,1031.946,998.55,109304.3,998.55,109304.3,0.1,0.1%,142
115,21.1907673407,-17.9329818320,1032,983.5,110287.8,983.5,110287.8,0.0,0.0%,144
116,21.1813699673,-17.9326762619,1032.587,996.18,111283.9,996.18,111284,0.0,0.1%,146
117,21.1720534652,-17.9318018547,1033.045,991.77,112275.7,991.77,112275.8,0.0,0.0%,147
118,21.1633366134,-17.9286408090,1034.933,987.57,113263.3,987.57,113263.3,0.1,0.2%,149
119,21.1547836881,-17.9315009047,1032.009,959.85,114223.1,959.86,114223.2,0.2,0.3%,152
120,21.1458090380,-17.9334766975,1032.246,975.64,115198.8,975.64,115198.9,0.0,0.0%,154
121,21.1364857287,-17.9342185738,1032.943,991.16,116189.9,991.16,116190,0.0,0.1%,156
122,21.1273068136,-17.9338844263,1033.35,973.16,117163.1,973.16,117163.2,0.0,0.0%,158
123,21.1182768970,-17.9317664875,1034,984.97,118148.1,984.98,118148.1,0.0,0.1%,160
124,21.1105230862,-17.9364276340,1035.344,970.03,119118.1,970.03,119118.2,0.1,0.1%,162
125,21.1039690151,-17.9429296572,1035.004,1000,120118.1,1000,120118.2,0.0,0.0%,162
126,21.0958295184,-17.9465639616,1034.026,951.49,121069.6,951.49,121069.7,0.1,0.1%,164
127,21.0864238972,-17.9461858660,1034.17,997.28,122066.9,997.28,122066.9,0.0,0.0%,166
128,21.0771667497,-17.9444232850,1034.011,999.89,123066.8,999.89,123066.8,0.0,0.0%,167
129,21.0683683504,-17.9414243384,1034.045,989.43,124056.2,989.43,124056.3,0.0,0.0%,169
130,21.0609594591,-17.9461571343,1034.173,943.63,124999.8,943.63,124999.9,0.0,0.0%,171
131,21.0528335873,-17.9498752255,1034,954.13,125954,954.13,125954,0.0,0.0%,173
132,21.0434423518,-17.9499094587,1035.274,994.87,126948.8,994.87,126948.9,0.1,0.1%,174
133,21.0341878091,-17.9516906639,1035.132,1000,127948.8,1000,127948.9,0.0,0.0%,174
134,21.0247668016,-17.9511446126,1035.215,999.83,128948.7,999.83,128948.7,0.0,0.0%,175
135,21.0154223148,-17.9512951341,1036.681,990.04,129938.7,990.04,129938.8,0.1,0.1%,177
136,21.0076488139,-17.9562855708,1034.575,991.55,130930.3,991.56,130930.3,0.1,0.2%,179
137,21.0000622277,-17.9608600523,1034.957,949.84,131880.1,949.84,131880.2,0.0,0.0%,181
138,20.9907862781,-17.9599103713,1035.117,988.19,132868.3,988.19,132868.4,0.0,0.0%,184
139,20.9828210644,-17.9552608583,1035.098,988.31,133856.6,988.31,133856.7,0.0,0.0%,187
140,20.9741565727,-17.9582716183,1035.711,976.46,134833,976.46,134833.1,0.0,0.1%,189
141,20.9658256589,-17.9621313665,1035.079,980.45,135813.5,980.45,135813.6,0.0,0.1%,190
142,20.9565063176,-17.9634326725,1035.745,997.62,136811.1,997.62,136811.2,0.0,0.1%,192
143,20.9479264406,-17.9672019643,1036.158,1000,137811.1,1000,137811.2,0.0,0.0%,192
144,20.9394128011,-17.9710921803,1036.612,999.31,138810.4,999.31,138810.5,0.0,0.0%,193
145,20.9318510124,-17.9763733282,1036.1,991.56,139802,991.56,139802.1,0.0,0.1%,194
146,20.9253356505,-17.9828775560,1036.291,997.23,140799.2,997.23,140799.3,0.0,0.0%,196
147,20.9168533475,-17.9868381137,1035.429,999.63,141798.8,999.63,141798.9,0.0,0.1%,197
148,20.9081638102,-17.9903693927,1036.36,999.88,142798.7,999.88,142798.8,0.1,0.1%,198
149,20.8991205040,-17.9919280665,1037,973.19,143771.9,973.19,143772,0.0,0.1%,200
150,20.8914065462,-17.9951634952,1037.153,892.01,144663.9,892.01,144664,0.0,0.0%,202
151,20.8835592026,-17.9948624780,1037.067,831.76,145495.7,831.76,145495.8,0.0,0.0%,205
152,20.8759873216,-17.9981692614,1036.222,881.49,146377.2,881.49,146377.3,0.1,0.1%,209
153,20.8689598279,-18.0015056030,1037.186,830.82,147208,830.82,147208.1,0.1,0.1%,211
154,20.8668672709,-18.0080195531,1037.516,754.26,147962.3,754.26,147962.3,0.0,0.0%,214
155,20.8624821923,-18.0148405546,1037.125,886.34,148848.6,886.34,148848.7,0.0,0.0%,216
156,20.8671368669,-18.0213511853,1037.102,873.05,149721.6,873.05,149721.7,0.0,0.0%,219
157,20.8653672244,-18.0274736881,1037.771,703.07,150424.7,703.07,150424.8,0.1,0.1%,222
158,20.8563501157,-18.0301512621,1037.977,999.74,151424.5,999.74,151424.5,0.0,0.0%,223
159,20.8472694762,-18.0326288345,1037.557,999.85,152424.3,999.85,152424.4,0.0,0.0%,224
160,20.8383728575,-18.0356463546,1038.029,999.47,153423.8,999.47,153423.9,0.0,0.0%,225
161,20.8290853460,-18.0369552803,1038.146,994.01,154417.8,994.01,154417.9,0.0,0.0%,226
162,20.8196716735,-18.0364064355,1038.016,998.6,155416.4,998.6,155416.5,0.0,0.0%,227
163,20.8102367722,-18.0360825031,1039.808,999.64,156416,999.64,156416.1,0.1,0.2%,229
164,20.8009556231,-18.0346862646,1038.187,994.8,157410.8,994.8,157410.9,0.1,0.2%,230
165,20.7959007521,-18.0277703857,1039.093,934.03,158344.8,934.03,158344.9,0.1,0.1%,233
166,20.7881802281,-18.0225734959,1038.992,999.6,159344.4,999.6,159344.5,0.0,0.0%,235
167,20.7791800851,-18.0214093889,1039.021,961.71,160306.2,961.71,160306.2,0.0,0.0%,239
168,20.7704275149,-18.0181985471,1039.397,992.63,161298.8,992.63,161298.9,0.0,0.0%,241
169,20.7622857993,-18.0140977219,1039.792,974.34,162273.1,974.34,162273.2,0.0,0.0%,243
170,20.7540963221,-18.0176858323,1039.489,953.83,163227,953.84,163227.1,0.0,0.0%,245
171,20.7473103558,-18.0149661237,1039.155,779.1,164006.1,779.1,164006.2,0.0,0.0%,249
172,20.7491857959,-18.0061707989,1039.407,993.52,164999.6,993.52,164999.7,0.0,0.0%,250
173,20.7462298026,-17.9990380042,1040,849.26,165848.9,849.26,165848.9,0.0,0.1%,253
174,20.7381460055,-18.0032977078,1039.135,977.34,166826.2,977.34,166826.3,0.1,0.1%,254
175,20.7291711936,-18.0058709937,1040,992.21,167818.4,992.21,167818.5,0.0,0.1%,256
176,20.7206338593,-18.0096958291,1040,998.31,168816.7,998.31,168816.8,0.0,0.0%,257
177,20.7139263942,-18.0056902639,1039.372,837.32,169654,837.32,169654.1,0.0,0.1%,259
178,20.7046670999,-18.0069872779,1039.078,991.02,170645.1,991.02,170645.1,0.0,0.0%,260
179,20.6955716489,-18.0067792271,1039.794,963.49,171608.6,963.49,171608.6,0.0,0.1%,263
180,20.6885815626,-18.0008147561,1039.209,991.87,172600.4,991.87,172600.5,0.0,0.1%,265
181,20.6817920540,-17.9954996292,1038.882,929.04,173529.5,929.04,173529.5,0.0,0.0%,267
182,20.6761369944,-17.9887681011,1039.373,955.93,174485.4,955.93,174485.5,0.0,0.1%,269
183,20.6672019362,-17.9858483154,1041.628,999.99,175485.4,999.99,175485.5,0.1,0.2%,269
184,20.6582668781,-17.9829285296,1040.421,1000,176485.4,1000,176485.5,0.1,0.1%,269
185,20.6499351041,-17.9787928065,1039.146,994.12,177479.5,994.13,177479.6,0.1,0.1%,271
186,20.6419746486,-17.9751258449,1041.052,935.76,178415.3,935.76,178415.4,0.1,0.2%,272
187,20.6328174223,-17.9769836949,1039.998,991.48,179406.8,991.48,179406.8,0.1,0.1%,274
188,20.6237602807,-17.9752408915,1040.667,978.53,180385.3,978.53,180385.4,0.0,0.1%,275
189,20.6170669589,-17.9766932707,1039.661,726.95,181112.2,726.95,181112.3,0.1,0.1%,278
190,20.6116270202,-17.9812611503,1039.741,766.55,181878.8,766.55,181878.9,0.0,0.0%,281
191,20.6067334338,-17.9737548770,1040.901,979.22,182858,979.22,182858.1,0.1,0.1%,282
192,20.5980649005,-17.9746886873,1041.435,923.97,183782,923.97,183782.1,0.0,0.1%,284
193,20.5894942256,-17.9730301056,1041.028,926.19,184708.2,926.19,184708.2,0.0,0.0%,286
194,20.5871732435,-17.9814756564,1041.281,966.54,185674.7,966.54,185674.8,0.0,0.0%,288
195,20.5811346839,-17.9821155349,1040.725,643.49,186318.2,643.49,186318.3,0.0,0.1%,292
196,20.5783559977,-17.9745992721,1041.066,882.43,187200.6,882.43,187200.7,0.0,0.0%,294
197,20.5715890479,-17.9793147031,1041.257,886.63,188087.2,886.63,188087.3,0.0,0.0%,296
198,20.5626445906,-17.9821705241,1041.495,998.7,189085.9,998.7,189086,0.0,0.0%,297
199,20.5532187011,-17.9824012207,1043.349,998.67,190084.6,998.68,190084.7,0.1,0.2%,298
200,20.5439005746,-17.9809984017,1042.148,999.08,191083.7,999.08,191083.8,0.1,0.1%,299
201,20.5403061096,-17.9752328278,1042.744,743.08,191826.8,743.08,191826.9,0.0,0.1%,302
202,20.5320580538,-17.9741579536,1042.268,881.7,192708.5,881.7,192708.6,0.0,0.1%,304
203,20.5234967042,-17.9712917429,1043.19,960.72,193669.2,960.72,193669.3,0.1,0.1%,306
204,20.5154827684,-17.9666744922,1044.789,990.82,194660,990.82,194660.1,0.1,0.2%,307
205,20.5089888350,-17.9601438297,1043.956,997.82,195657.8,997.82,195657.9,0.0,0.1%,308
206,20.5038281471,-17.9526037916,1044.852,997.65,196655.5,997.65,196655.6,0.1,0.1%,310
207,20.4956544715,-17.9509738501,1044.55,884.46,197539.9,884.46,197540,0.0,0.0%,313
208,20.4875142601,-17.9482971185,1045.529,911.81,198451.7,911.81,198451.8,0.1,0.1%,315
209,20.4783683095,-17.9486660062,1044.888,969.74,199421.5,969.74,199421.6,0.0,0.1%,317
210,20.4709505857,-17.9443805326,1044.681,917.86,200339.3,917.86,200339.4,0.0,0.0%,320
211,20.4659022918,-17.9367596702,1045.585,998.74,201338.1,998.74,201338.2,0.1,0.1%,321
212,20.4640709727,-17.9280140720,1047.339,987.21,202325.3,987.21,202325.4,0.1,0.2%,322
213,20.4631548631,-17.9190447524,1047.266,997.45,203322.8,997.45,203322.9,0.0,0.0%,324
214,20.4565181680,-17.9128259870,1046.532,983.98,204306.7,983.98,204306.8,0.0,0.1%,325
215,20.4483706590,-17.9082660347,1047.985,1000,205306.7,1000,205306.8,0.1,0.1%,325
216,20.4398684686,-17.9045386142,1047.617,990.87,206297.6,990.87,206297.7,0.0,0.0%,326
217,20.4306556968,-17.9051104869,1046.27,978.25,207275.8,978.25,207275.9,0.1,0.1%,327
218,20.4213238917,-17.9064088501,1045.901,999.2,208275,999.2,208275.1,0.0,0.0%,328
219,20.4129389327,-17.9028287778,1046.847,972.84,209247.9,972.84,209248,0.1,0.1%,329
220,20.4050550487,-17.8978676361,1046.297,999.71,210247.6,999.71,210247.7,0.0,0.1%,330
221,20.3960950262,-17.8966849213,1048.583,958.44,211206,958.44,211206.1,0.1,0.2%,331
222,20.3879693931,-17.8924660021,1047.237,979.52,212185.5,979.52,212185.7,0.1,0.1%,332
223,20.3788960473,-17.8916952576,1047.066,965.27,213150.8,965.27,213150.9,0.0,0.0%,334
224,20.3706376687,-17.8945486743,1046.964,930.37,214081.2,930.37,214081.3,0.0,0.0%,335
225,20.3631609880,-17.8893892662,1048.981,976.64,215057.8,976.64,215057.9,0.1,0.2%,336
226,20.3564567598,-17.8830310330,1048.553,999.99,216057.8,999.99,216057.9,0.0,0.0%,336
227,20.3497525316,-17.8766727997,1051.02,1000,217057.8,1000,217057.9,0.1,0.2%,336
228,20.3424872610,-17.8709415676,1049.148,997.61,218055.4,997.61,218055.6,0.1,0.2%,337
229,20.3348811260,-17.8655973355,1052.211,999.85,219055.3,999.85,219055.4,0.2,0.3%,338
230,20.3268459545,-17.8608614677,1050.622,1000,220055.3,1000,220055.4,0.1,0.2%,338
231,20.3177101694,-17.8593580792,1051.77,982.48,221037.8,982.48,221037.9,0.1,0.1%,340
232,20.3086019697,-17.8608678180,1052.162,979.72,222017.5,979.72,222017.6,0.0,0.0%,341
233,20.3014508046,-17.8664081253,1053.727,974.91,222992.4,974.91,222992.5,0.1,0.2%,342
234,20.2959862928,-17.8737737956,1051.696,1000,223992.4,1000,223992.5,0.1,0.2%,342
235,20.2878107504,-17.8708554693,1054.531,924.7,224917.1,924.7,224917.2,0.2,0.3%,344
236,20.2808078801,-17.8648196103,1052.219,998.56,225915.7,998.56,225915.8,0.1,0.2%,345
237,20.2718772957,-17.8635480079,1052.149,956.92,226872.6,956.92,226872.7,0.0,0.0%,347
238,20.2631467272,-17.8665590825,1054.881,983.5,227856.1,983.5,227856.2,0.2,0.3%,348
239,20.2564117646,-17.8727220354,1054.883,987.3,228843.4,987.3,228843.5,0.0,0.0%,349
240,20.2526220768,-17.8808297776,1056.198,983.13,229826.5,983.13,229826.6,0.1,0.1%,350
241,20.2498959959,-17.8894743857,1055.22,999.44,230826,999.44,230826.1,0.1,0.1%,351
242,20.2407541164,-17.8891176736,1054.772,969.58,231795.5,969.58,231795.7,0.0,0.0%,353
243,20.2347701997,-17.8823759768,1056.23,979.23,232774.8,979.23,232774.9,0.1,0.1%,356
244,20.2254563870,-17.8820264275,1056.903,987.79,233762.5,987.79,233762.7,0.0,0.1%,357
245,20.2161806044,-17.8821311101,1058.724,983.07,234745.6,983.07,234745.8,0.1,0.2%,359
246,20.2070051602,-17.8810171624,1056.707,980.16,235725.8,980.16,235725.9,0.1,0.2%,360
247,20.1977045149,-17.8797262156,1055.956,995.95,236721.7,995.95,236721.9,0.0,0.1%,361
248,20.1888105964,-17.8767477885,1058.852,998.54,237720.3,998.54,237720.4,0.2,0.3%,362
249,20.1796077039,-17.8747936717,1056.527,999.01,238719.3,999.01,238719.4,0.1,0.2%,364
250,20.1704762519,-17.8751787343,1057.852,968.68,239687.9,968.68,239688.1,0.1,0.1%,366
251,20.1667871537,-17.8834947525,1060.508,1000,240687.9,1000,240688.1,0.2,0.3%,366
252,20.1597208597,-17.8888793311,1059.759,957.04,241645,957.04,241645.1,0.0,0.1%,368
253,20.1506006661,-17.8911030372,1058.784,997.32,242642.3,997.32,242642.5,0.1,0.1%,370
254,20.1418534111,-17.8944762639,1060.794,999.3,243641.6,999.3,243641.8,0.1,0.2%,371
255,20.1336676845,-17.8988829864,1060.363,995.13,244636.7,995.13,244636.9,0.0,0.0%,373
256,20.1249750120,-17.9023626751,1061.42,998.38,245635.1,998.38,245635.3,0.1,0.1%,374
257,20.1166852424,-17.9066773631,1061.242,999.82,246634.9,999.82,246635.1,0.0,0.0%,375
258,20.1074930570,-17.9069466428,1061.729,974.46,247609.4,974.46,247609.6,0.0,0.0%,377
259,20.0989786162,-17.9032910456,1060.505,988.77,248598.2,988.77,248598.3,0.1,0.1%,379
260,20.0942928189,-17.8954574713,1061.383,999.13,249597.3,999.13,249597.5,0.1,0.1%,380
261,20.0871637111,-17.8901744790,1061.28,955.31,250552.6,955.31,250552.8,0.0,0.0%,381
262,20.0784316752,-17.8876931111,1061.885,965.24,251517.8,965.24,251518,0.0,0.1%,383
263,20.0690542411,-17.8885838665,1061.727,998.62,252516.5,998.62,252516.6,0.0,0.0%,385
264,20.0614504453,-17.8839987182,1062.004,952.28,253468.8,952.28,253468.9,0.0,0.0%,387
265,20.0542135383,-17.8859085235,1059.278,795.52,254264.3,795.52,254264.4,0.2,0.3%,389
266,20.0473353120,-17.8920942256,1060.337,1000,255264.3,1000,255264.4,0.1,0.1%,390
267,20.0404270108,-17.8982094510,1061,997,256261.3,997,256261.4,0.0,0.1%,392
268,20.0320903122,-17.9021972796,1060.878,987.52,257248.8,987.52,257248.9,0.0,0.0%,393
269,20.0230310608,-17.9012007488,1061.079,966.27,258215,966.27,258215.2,0.0,0.0%,395
270,20.0151738660,-17.8962445401,1061.727,997.05,259212.1,997.05,259212.3,0.0,0.1%,397
271,20.0075942902,-17.8908622794,1061.295,999.99,260212.1,999.99,260212.3,0.0,0.0%,397
272,20.0000147144,-17.8854800186,1062.319,1000,261212.1,1000,261212.3,0.1,0.1%,397
273,19.9911520554,-17.8845427262,1061,944.92,262157,944.92,262157.2,0.1,0.1%,400
274,19.9818755198,-17.8861788551,1060.229,999.6,263156.6,999.6,263156.8,0.0,0.1%,401
275,19.9725984757,-17.8862459111,1061.091,983.14,264139.8,983.14,264139.9,0.1,0.1%,403
276,19.9646354161,-17.8815383058,1061.135,991.77,265131.5,991.77,265131.7,0.0,0.0%,404
277,19.9576526274,-17.8754613688,1063.071,1000,266131.5,1000,266131.7,0.1,0.2%,404
